code,name,name_en,full_name,full_name_en,code_name,province_code,administrative_unit_id
25417,Nghĩa Trung,Nghia Trung,Xã Nghĩa Trung,Nghia Trung Commune,nghia_trung,75,10
25420,Phước Sơn,Phuoc Son,Xã Phước Sơn,Phuoc Son Commune,phuoc_son,75,10
25432,Chơn Thành,Chon Thanh,Phường Chơn Thành,Chon Thanh Ward,chon_thanh,75,8
25441,Minh Hưng,Minh Hung,Phường Minh Hưng,Minh Hung Ward,minh_hung,75,8
25450,Nha Bích,Nha Bich,Xã Nha Bích,Nha Bich Commune,nha_bich,75,10
25459,Tân Ninh,Tan Ninh,Phường Tân Ninh,Tan Ninh Ward,tan_ninh,80,8
25480,Bình Minh,Binh Minh,Phường Bình Minh,Binh Minh Ward,binh_minh,80,8
25486,Tân Biên,Tan Bien,Xã Tân Biên,Tan Bien Commune,tan_bien,80,10
25489,Tân Lập,Tan Lap,Xã Tân Lập,Tan Lap Commune,tan_lap,80,10
25498,Thạnh Bình,Thanh Binh,Xã Thạnh Bình,Thanh Binh Commune,thanh_binh,80,10
25510,Trà Vong,Tra Vong,Xã Trà Vong,Tra Vong Commune,tra_vong,80,10
25516,Tân Châu,Tan Chau,Xã Tân Châu,Tan Chau Commune,tan_chau,80,10
25522,Tân Đông,Tan ong,Xã Tân Đông,Tan ong Commune,tan_ong,80,10
25525,Tân Hội,Tan Hoi,Xã Tân Hội,Tan Hoi Commune,tan_hoi,80,10
25531,Tân Hòa,Tan Hoa,Xã Tân Hòa,Tan Hoa Commune,tan_hoa,80,10
25534,Tân Thành,Tan Thanh,Xã Tân Thành,Tan Thanh Commune,tan_thanh,80,10
25549,Tân Phú,Tan Phu,Xã Tân Phú,Tan Phu Commune,tan_phu,80,10
25552,Dương Minh Châu,Duong Minh Chau,Xã Dương Minh Châu,Duong Minh Chau Commune,duong_minh_chau,80,10
25567,Ninh Thạnh,Ninh Thanh,Phường Ninh Thạnh,Ninh Thanh Ward,ninh_thanh,80,8
25573,Cầu Khởi,Cau Khoi,Xã Cầu Khởi,Cau Khoi Commune,cau_khoi,80,10
25579,Lộc Ninh,Loc Ninh,Xã Lộc Ninh,Loc Ninh Commune,loc_ninh,80,10
25585,Châu Thành,Chau Thanh,Xã Châu Thành,Chau Thanh Commune,chau_thanh,80,10
25588,Hảo Đước,Hao uoc,Xã Hảo Đước,Hao uoc Commune,hao_uoc,80,10
25591,Phước Vinh,Phuoc Vinh,Xã Phước Vinh,Phuoc Vinh Commune,phuoc_vinh,80,10
25606,Hòa Hội,Hoa Hoi,Xã Hòa Hội,Hoa Hoi Commune,hoa_hoi,80,10
25621,Ninh Điền,Ninh ien,Xã Ninh Điền,Ninh ien Commune,ninh_ien,80,10
25630,Long Hoa,Long Hoa,Phường Long Hoa,Long Hoa Ward,long_hoa,80,8
25633,Thanh Điền,Thanh ien,Phường Thanh Điền,Thanh ien Ward,thanh_ien,80,8
25645,Hòa Thành,Hoa Thanh,Phường Hòa Thành,Hoa Thanh Ward,hoa_thanh,80,8
25654,Gò Dầu,Go Dau,Phường Gò Dầu,Go Dau Ward,go_dau,80,8
25657,Thạnh Đức,Thanh uc,Xã Thạnh Đức,Thanh uc Commune,thanh_uc,80,10
25663,Phước Thạnh,Phuoc Thanh,Xã Phước Thạnh,Phuoc Thanh Commune,phuoc_thanh,80,10
25666,Truông Mít,Truong Mit,Xã Truông Mít,Truong Mit Commune,truong_mit,80,10
25672,Gia Lộc,Gia Loc,Phường Gia Lộc,Gia Loc Ward,gia_loc,80,8
25681,Bến Cầu,Ben Cau,Xã Bến Cầu,Ben Cau Commune,ben_cau,80,10
25684,Long Chữ,Long Chu,Xã Long Chữ,Long Chu Commune,long_chu,80,10
25702,Long Thuận,Long Thuan,Xã Long Thuận,Long Thuan Commune,long_thuan,80,10
25708,Trảng Bàng,Trang Bang,Phường Trảng Bàng,Trang Bang Ward,trang_bang,80,8
25711,Hưng Thuận,Hung Thuan,Xã Hưng Thuận,Hung Thuan Commune,hung_thuan,80,10
25729,Phước Chỉ,Phuoc Chi,Xã Phước Chỉ,Phuoc Chi Commune,phuoc_chi,80,10
25732,An Tịnh,An Tinh,Phường An Tịnh,An Tinh Ward,an_tinh,80,8
25747,Thủ Dầu Một,Thu Dau Mot,Phường Thủ Dầu Một,Thu Dau Mot Ward,thu_dau_mot,79,8
25750,Phú Lợi,Phu Loi,Phường Phú Lợi,Phu Loi Ward,phu_loi,79,8
25760,Bình Dương,Binh Duong,Phường Bình Dương,Binh Duong Ward,binh_duong,79,8
25768,Phú An,Phu An,Phường Phú An,Phu An Ward,phu_an,79,8
25771,Chánh Hiệp,Chanh Hiep,Phường Chánh Hiệp,Chanh Hiep Ward,chanh_hiep,79,8
25777,Dầu Tiếng,Dau Tieng,Xã Dầu Tiếng,Dau Tieng Commune,dau_tieng,79,10
25780,Minh Thạnh,Minh Thanh,Xã Minh Thạnh,Minh Thanh Commune,minh_thanh,79,10
25792,Long Hòa,Long Hoa,Xã Long Hòa,Long Hoa Commune,long_hoa,79,10
25807,Thanh An,Thanh An,Xã Thanh An,Thanh An Commune,thanh_an,79,10
25813,Bến Cát,Ben Cat,Phường Bến Cát,Ben Cat Ward,ben_cat,79,8
25819,Trừ Văn Thố,Tru Van Tho,Xã Trừ Văn Thố,Tru Van Tho Commune,tru_van_tho,79,10
25822,Bàu Bàng,Bau Bang,Xã Bàu Bàng,Bau Bang Commune,bau_bang,79,10
25837,Chánh Phú Hòa,Chanh Phu Hoa,Phường Chánh Phú Hòa,Chanh Phu Hoa Ward,chanh_phu_hoa,79,8
25840,Long Nguyên,Long Nguyen,Phường Long Nguyên,Long Nguyen Ward,long_nguyen,79,8
25843,Tây Nam,Tay Nam,Phường Tây Nam,Tay Nam Ward,tay_nam,79,8
25846,Thới Hòa,Thoi Hoa,Phường Thới Hòa,Thoi Hoa Ward,thoi_hoa,79,8
25849,Hòa Lợi,Hoa Loi,Phường Hòa Lợi,Hoa Loi Ward,hoa_loi,79,8
25858,Phú Giáo,Phu Giao,Xã Phú Giáo,Phu Giao Commune,phu_giao,79,10
25864,Phước Thành,Phuoc Thanh,Xã Phước Thành,Phuoc Thanh Commune,phuoc_thanh,79,10
25867,An Long,An Long,Xã An Long,An Long Commune,an_long,79,10
25882,Phước Hòa,Phuoc Hoa,Xã Phước Hòa,Phuoc Hoa Commune,phuoc_hoa,79,10
25888,Tân Uyên,Tan Uyen,Phường Tân Uyên,Tan Uyen Ward,tan_uyen,79,8
25891,Tân Khánh,Tan Khanh,Phường Tân Khánh,Tan Khanh Ward,tan_khanh,79,8
25906,Bắc Tân Uyên,Bac Tan Uyen,Xã Bắc Tân Uyên,Bac Tan Uyen Commune,bac_tan_uyen,79,10
25909,Thường Tân,Thuong Tan,Xã Thường Tân,Thuong Tan Commune,thuong_tan,79,10
25912,Vĩnh Tân,Vinh Tan,Phường Vĩnh Tân,Vinh Tan Ward,vinh_tan,79,8
25915,Bình Cơ,Binh Co,Phường Bình Cơ,Binh Co Ward,binh_co,79,8
25920,Tân Hiệp,Tan Hiep,Phường Tân Hiệp,Tan Hiep Ward,tan_hiep,79,8
25942,Dĩ An,Di An,Phường Dĩ An,Di An Ward,di_an,79,8
25945,Tân Đông Hiệp,Tan ong Hiep,Phường Tân Đông Hiệp,Tan ong Hiep Ward,tan_ong_hiep,79,8
25951,Đông Hòa,ong Hoa,Phường Đông Hòa,ong Hoa Ward,ong_hoa,79,8
25966,Lái Thiêu,Lai Thieu,Phường Lái Thiêu,Lai Thieu Ward,lai_thieu,79,8
25969,Thuận Giao,Thuan Giao,Phường Thuận Giao,Thuan Giao Ward,thuan_giao,79,8
25975,An Phú,An Phu,Phường An Phú,An Phu Ward,an_phu,79,8
25978,Thuận An,Thuan An,Phường Thuận An,Thuan An Ward,thuan_an,79,8
25987,Bình Hòa,Binh Hoa,Phường Bình Hòa,Binh Hoa Ward,binh_hoa,79,8
25993,Trảng Dài,Trang Dai,Phường Trảng Dài,Trang Dai Ward,trang_dai,75,8
26005,Hố Nai,Ho Nai,Phường Hố Nai,Ho Nai Ward,ho_nai,75,8
26017,Tam Hiệp,Tam Hiep,Phường Tam Hiệp,Tam Hiep Ward,tam_hiep,75,8
26020,Long Bình,Long Binh,Phường Long Bình,Long Binh Ward,long_binh,75,8
26041,Trấn Biên,Tran Bien,Phường Trấn Biên,Tran Bien Ward,tran_bien,75,8
26068,Biên Hòa,Bien Hoa,Phường Biên Hòa,Bien Hoa Ward,bien_hoa,75,8
26080,Long Khánh,Long Khanh,Phường Long Khánh,Long Khanh Ward,long_khanh,75,8
26089,Bình Lộc,Binh Loc,Phường Bình Lộc,Binh Loc Ward,binh_loc,75,8
26098,Bảo Vinh,Bao Vinh,Phường Bảo Vinh,Bao Vinh Ward,bao_vinh,75,8
26104,Xuân Lập,Xuan Lap,Phường Xuân Lập,Xuan Lap Ward,xuan_lap,75,8
26113,Hàng Gòn,Hang Gon,Phường Hàng Gòn,Hang Gon Ward,hang_gon,75,8
26116,Tân Phú,Tan Phu,Xã Tân Phú,Tan Phu Commune,tan_phu,75,10
26119,Đak Lua,ak Lua,Xã Đak Lua,ak Lua Commune,ak_lua,75,10
26122,Nam Cát Tiên,Nam Cat Tien,Xã Nam Cát Tiên,Nam Cat Tien Commune,nam_cat_tien,75,10
26134,Tà Lài,Ta Lai,Xã Tà Lài,Ta Lai Commune,ta_lai,75,10
26158,Phú Lâm,Phu Lam,Xã Phú Lâm,Phu Lam Commune,phu_lam,75,10
26170,Trị An,Tri An,Xã Trị An,Tri An Commune,tri_an,75,10
26173,Phú Lý,Phu Ly,Xã Phú Lý,Phu Ly Commune,phu_ly,75,10
26179,Tân An,Tan An,Xã Tân An,Tan An Commune,tan_an,75,10
26188,Tân Triều,Tan Trieu,Phường Tân Triều,Tan Trieu Ward,tan_trieu,75,8
26206,Định Quán,inh Quan,Xã Định Quán,inh Quan Commune,inh_quan,75,10
26209,Thanh Sơn,Thanh Son,Xã Thanh Sơn,Thanh Son Commune,thanh_son,75,10
26215,Phú Vinh,Phu Vinh,Xã Phú Vinh,Phu Vinh Commune,phu_vinh,75,10
26221,Phú Hòa,Phu Hoa,Xã Phú Hòa,Phu Hoa Commune,phu_hoa,75,10
26227,La Ngà,La Nga,Xã La Ngà,La Nga Commune,la_nga,75,10
26248,Trảng Bom,Trang Bom,Xã Trảng Bom,Trang Bom Commune,trang_bom,75,10
26254,Bàu Hàm,Bau Ham,Xã Bàu Hàm,Bau Ham Commune,bau_ham,75,10
26278,Bình Minh,Binh Minh,Xã Bình Minh,Binh Minh Commune,binh_minh,75,10
26281,Hưng Thịnh,Hung Thinh,Xã Hưng Thịnh,Hung Thinh Commune,hung_thinh,75,10
26296,An Viễn,An Vien,Xã An Viễn,An Vien Commune,an_vien,75,10
26299,Thống Nhất,Thong Nhat,Xã Thống Nhất,Thong Nhat Commune,thong_nhat,75,10
26311,Gia Kiệm,Gia Kiem,Xã Gia Kiệm,Gia Kiem Commune,gia_kiem,75,10
26326,Dầu Giây,Dau Giay,Xã Dầu Giây,Dau Giay Commune,dau_giay,75,10
26332,Xuân Quế,Xuan Que,Xã Xuân Quế,Xuan Que Commune,xuan_que,75,10
26341,Cẩm Mỹ,Cam My,Xã Cẩm Mỹ,Cam My Commune,cam_my,75,10
26347,Xuân Đường,Xuan uong,Xã Xuân Đường,Xuan uong Commune,xuan_uong,75,10
26359,Xuân Đông,Xuan ong,Xã Xuân Đông,Xuan ong Commune,xuan_ong,75,10
26362,Sông Ray,Song Ray,Xã Sông Ray,Song Ray Commune,song_ray,75,10
26368,Long Thành,Long Thanh,Xã Long Thành,Long Thanh Commune,long_thanh,75,10
26374,Tam Phước,Tam Phuoc,Phường Tam Phước,Tam Phuoc Ward,tam_phuoc,75,8
26377,Phước Tân,Phuoc Tan,Phường Phước Tân,Phuoc Tan Ward,phuoc_tan,75,8
26380,Long Hưng,Long Hung,Phường Long Hưng,Long Hung Ward,long_hung,75,8
26383,An Phước,An Phuoc,Xã An Phước,An Phuoc Commune,an_phuoc,75,10
26389,Bình An,Binh An,Xã Bình An,Binh An Commune,binh_an,75,10
26413,Long Phước,Long Phuoc,Xã Long Phước,Long Phuoc Commune,long_phuoc,75,10
26422,Phước Thái,Phuoc Thai,Xã Phước Thái,Phuoc Thai Commune,phuoc_thai,75,10
26425,Xuân Lộc,Xuan Loc,Xã Xuân Lộc,Xuan Loc Commune,xuan_loc,75,10
26428,Xuân Bắc,Xuan Bac,Xã Xuân Bắc,Xuan Bac Commune,xuan_bac,75,10
26434,Xuân Thành,Xuan Thanh,Xã Xuân Thành,Xuan Thanh Commune,xuan_thanh,75,10
26446,Xuân Hòa,Xuan Hoa,Xã Xuân Hòa,Xuan Hoa Commune,xuan_hoa,75,10
26458,Xuân Phú,Xuan Phu,Xã Xuân Phú,Xuan Phu Commune,xuan_phu,75,10
26461,Xuân Định,Xuan inh,Xã Xuân Định,Xuan inh Commune,xuan_inh,75,10
26485,Nhơn Trạch,Nhon Trach,Xã Nhơn Trạch,Nhon Trach Commune,nhon_trach,75,10
26491,Đại Phước,ai Phuoc,Xã Đại Phước,ai Phuoc Commune,ai_phuoc,75,10
26503,Phước An,Phuoc An,Xã Phước An,Phuoc An Commune,phuoc_an,75,10
26506,Vũng Tàu,Vung Tau,Phường Vũng Tàu,Vung Tau Ward,vung_tau,79,8
26526,Tam Thắng,Tam Thang,Phường Tam Thắng,Tam Thang Ward,tam_thang,79,8
26536,Rạch Dừa,Rach Dua,Phường Rạch Dừa,Rach Dua Ward,rach_dua,79,8
26542,Phước Thắng,Phuoc Thang,Phường Phước Thắng,Phuoc Thang Ward,phuoc_thang,79,8
26545,Long Sơn,Long Son,Xã Long Sơn,Long Son Commune,long_son,79,10
26560,Bà Rịa,Ba Ria,Phường Bà Rịa,Ba Ria Ward,ba_ria,79,8
26566,Long Hương,Long Huong,Phường Long Hương,Long Huong Ward,long_huong,79,8
26572,Tam Long,Tam Long,Phường Tam Long,Tam Long Ward,tam_long,79,8
26575,Ngãi Giao,Ngai Giao,Xã Ngãi Giao,Ngai Giao Commune,ngai_giao,79,10
26584,Xuân Sơn,Xuan Son,Xã Xuân Sơn,Xuan Son Commune,xuan_son,79,10
26590,Bình Giã,Binh Gia,Xã Bình Giã,Binh Gia Commune,binh_gia,79,10
26596,Châu Đức,Chau uc,Xã Châu Đức,Chau uc Commune,chau_uc,79,10
26608,Kim Long,Kim Long,Xã Kim Long,Kim Long Commune,kim_long,79,10
26617,Nghĩa Thành,Nghia Thanh,Xã Nghĩa Thành,Nghia Thanh Commune,nghia_thanh,79,10
26620,Hồ Tràm,Ho Tram,Xã Hồ Tràm,Ho Tram Commune,ho_tram,79,10
26632,Xuyên Mộc,Xuyen Moc,Xã Xuyên Mộc,Xuyen Moc Commune,xuyen_moc,79,10
26638,Bàu Lâm,Bau Lam,Xã Bàu Lâm,Bau Lam Commune,bau_lam,79,10
26641,Hòa Hội,Hoa Hoi,Xã Hòa Hội,Hoa Hoi Commune,hoa_hoi,79,10
26647,Hòa Hiệp,Hoa Hiep,Xã Hòa Hiệp,Hoa Hiep Commune,hoa_hiep,79,10
26656,Bình Châu,Binh Chau,Xã Bình Châu,Binh Chau Commune,binh_chau,79,10
26659,Long Điền,Long ien,Xã Long Điền,Long ien Commune,long_ien,79,10
26662,Long Hải,Long Hai,Xã Long Hải,Long Hai Commune,long_hai,79,10
26680,Đất Đỏ,at o,Xã Đất Đỏ,at o Commune,at_o,79,10
26686,Phước Hải,Phuoc Hai,Xã Phước Hải,Phuoc Hai Commune,phuoc_hai,79,10
26704,Phú Mỹ,Phu My,Phường Phú Mỹ,Phu My Ward,phu_my,79,8
26710,Tân Hải,Tan Hai,Phường Tân Hải,Tan Hai Ward,tan_hai,79,8
26713,Tân Phước,Tan Phuoc,Phường Tân Phước,Tan Phuoc Ward,tan_phuoc,79,8
26725,Tân Thành,Tan Thanh,Phường Tân Thành,Tan Thanh Ward,tan_thanh,79,8
26728,Châu Pha,Chau Pha,Xã Châu Pha,Chau Pha Commune,chau_pha,79,10
26732,Đặc khu Côn Đảo,ac khu Con ao,Đặc khu Côn Đảo,ac khu Con ao,ac_khu_con_ao,79,
26737,Tân Định,Tan inh,Phường Tân Định,Tan inh Ward,tan_inh,79,8
26740,Sài Gòn,Sai Gon,Phường Sài Gòn,Sai Gon Ward,sai_gon,79,8
26743,Bến Thành,Ben Thanh,Phường Bến Thành,Ben Thanh Ward,ben_thanh,79,8
26758,Cầu Ông Lãnh,Cau Ong Lanh,Phường Cầu Ông Lãnh,Cau Ong Lanh Ward,cau_ong_lanh,79,8
26767,An Phú Đông,An Phu ong,Phường An Phú Đông,An Phu ong Ward,an_phu_ong,79,8
26773,Thới An,Thoi An,Phường Thới An,Thoi An Ward,thoi_an,79,8
26782,Tân Thới Hiệp,Tan Thoi Hiep,Phường Tân Thới Hiệp,Tan Thoi Hiep Ward,tan_thoi_hiep,79,8
26785,Trung Mỹ Tây,Trung My Tay,Phường Trung Mỹ Tây,Trung My Tay Ward,trung_my_tay,79,8
26791,Đông Hưng Thuận,ong Hung Thuan,Phường Đông Hưng Thuận,ong Hung Thuan Ward,ong_hung_thuan,79,8
26800,Linh Xuân,Linh Xuan,Phường Linh Xuân,Linh Xuan Ward,linh_xuan,79,8
26803,Tam Bình,Tam Binh,Phường Tam Bình,Tam Binh Ward,tam_binh,79,8
26809,Hiệp Bình,Hiep Binh,Phường Hiệp Bình,Hiep Binh Ward,hiep_binh,79,8
26824,Thủ Đức,Thu uc,Phường Thủ Đức,Thu uc Ward,thu_uc,79,8
26833,Long Bình,Long Binh,Phường Long Bình,Long Binh Ward,long_binh,79,8
26842,Tăng Nhơn Phú,Tang Nhon Phu,Phường Tăng Nhơn Phú,Tang Nhon Phu Ward,tang_nhon_phu,79,8
26848,Phước Long,Phuoc Long,Phường Phước Long,Phuoc Long Ward,phuoc_long,79,8
26857,Long Phước,Long Phuoc,Phường Long Phước,Long Phuoc Ward,long_phuoc,79,8
26860,Long Trường,Long Truong,Phường Long Trường,Long Truong Ward,long_truong,79,8
26876,An Nhơn,An Nhon,Phường An Nhơn,An Nhon Ward,an_nhon,79,8
26878,An Hội Đông,An Hoi ong,Phường An Hội Đông,An Hoi ong Ward,an_hoi_ong,79,8
26882,An Hội Tây,An Hoi Tay,Phường An Hội Tây,An Hoi Tay Ward,an_hoi_tay,79,8
26884,Gò Vấp,Go Vap,Phường Gò Vấp,Go Vap Ward,go_vap,79,8
26890,Hạnh Thông,Hanh Thong,Phường Hạnh Thông,Hanh Thong Ward,hanh_thong,79,8
26898,Thông Tây Hội,Thong Tay Hoi,Phường Thông Tây Hội,Thong Tay Hoi Ward,thong_tay_hoi,79,8
26905,Bình Lợi Trung,Binh Loi Trung,Phường Bình Lợi Trung,Binh Loi Trung Ward,binh_loi_trung,79,8
26911,Bình Quới,Binh Quoi,Phường Bình Quới,Binh Quoi Ward,binh_quoi,79,8
26929,Bình Thạnh,Binh Thanh,Phường Bình Thạnh,Binh Thanh Ward,binh_thanh,79,8
26944,Gia Định,Gia inh,Phường Gia Định,Gia inh Ward,gia_inh,79,8
26956,Thạnh Mỹ Tây,Thanh My Tay,Phường Thạnh Mỹ Tây,Thanh My Tay Ward,thanh_my_tay,79,8
26968,Tân Sơn Nhất,Tan Son Nhat,Phường Tân Sơn Nhất,Tan Son Nhat Ward,tan_son_nhat,79,8
26977,Tân Sơn Hòa,Tan Son Hoa,Phường Tân Sơn Hòa,Tan Son Hoa Ward,tan_son_hoa,79,8
26983,Bảy Hiền,Bay Hien,Phường Bảy Hiền,Bay Hien Ward,bay_hien,79,8
26995,Tân Hòa,Tan Hoa,Phường Tân Hòa,Tan Hoa Ward,tan_hoa,79,8
27004,Tân Bình,Tan Binh,Phường Tân Bình,Tan Binh Ward,tan_binh,79,8
27007,Tân Sơn,Tan Son,Phường Tân Sơn,Tan Son Ward,tan_son,79,8
27013,Tây Thạnh,Tay Thanh,Phường Tây Thạnh,Tay Thanh Ward,tay_thanh,79,8
27019,Tân Sơn Nhì,Tan Son Nhi,Phường Tân Sơn Nhì,Tan Son Nhi Ward,tan_son_nhi,79,8
27022,Phú Thọ Hòa,Phu Tho Hoa,Phường Phú Thọ Hòa,Phu Tho Hoa Ward,phu_tho_hoa,79,8
27028,Phú Thạnh,Phu Thanh,Phường Phú Thạnh,Phu Thanh Ward,phu_thanh,79,8
27031,Tân Phú,Tan Phu,Phường Tân Phú,Tan Phu Ward,tan_phu,79,8
27043,Đức Nhuận,uc Nhuan,Phường Đức Nhuận,uc Nhuan Ward,uc_nhuan,79,8
27058,Cầu Kiệu,Cau Kieu,Phường Cầu Kiệu,Cau Kieu Ward,cau_kieu,79,8
27073,Phú Nhuận,Phu Nhuan,Phường Phú Nhuận,Phu Nhuan Ward,phu_nhuan,79,8
27094,An Khánh,An Khanh,Phường An Khánh,An Khanh Ward,an_khanh,79,8
27097,Bình Trưng,Binh Trung,Phường Bình Trưng,Binh Trung Ward,binh_trung,79,8
27112,Cát Lái,Cat Lai,Phường Cát Lái,Cat Lai Ward,cat_lai,79,8
27139,Xuân Hòa,Xuan Hoa,Phường Xuân Hòa,Xuan Hoa Ward,xuan_hoa,79,8
27142,Nhiêu Lộc,Nhieu Loc,Phường Nhiêu Lộc,Nhieu Loc Ward,nhieu_loc,79,8
27154,Bàn Cờ,Ban Co,Phường Bàn Cờ,Ban Co Ward,ban_co,79,8
27163,Hòa Hưng,Hoa Hung,Phường Hòa Hưng,Hoa Hung Ward,hoa_hung,79,8
27169,Diên Hồng,Dien Hong,Phường Diên Hồng,Dien Hong Ward,dien_hong,79,8
27190,Vườn Lài,Vuon Lai,Phường Vườn Lài,Vuon Lai Ward,vuon_lai,79,8
27211,Hòa Bình,Hoa Binh,Phường Hòa Bình,Hoa Binh Ward,hoa_binh,79,8
27226,Phú Thọ,Phu Tho,Phường Phú Thọ,Phu Tho Ward,phu_tho,79,8
27232,Bình Thới,Binh Thoi,Phường Bình Thới,Binh Thoi Ward,binh_thoi,79,8
27238,Minh Phụng,Minh Phung,Phường Minh Phụng,Minh Phung Ward,minh_phung,79,8
27259,Xóm Chiếu,Xom Chieu,Phường Xóm Chiếu,Xom Chieu Ward,xom_chieu,79,8
27265,Khánh Hội,Khanh Hoi,Phường Khánh Hội,Khanh Hoi Ward,khanh_hoi,79,8
27286,Vĩnh Hội,Vinh Hoi,Phường Vĩnh Hội,Vinh Hoi Ward,vinh_hoi,79,8
27301,Chợ Quán,Cho Quan,Phường Chợ Quán,Cho Quan Ward,cho_quan,79,8
27316,An Đông,An ong,Phường An Đông,An ong Ward,an_ong,79,8
27343,Chợ Lớn,Cho Lon,Phường Chợ Lớn,Cho Lon Ward,cho_lon,79,8
27349,Phú Lâm,Phu Lam,Phường Phú Lâm,Phu Lam Ward,phu_lam,79,8
27364,Bình Phú,Binh Phu,Phường Bình Phú,Binh Phu Ward,binh_phu,79,8
27367,Bình Tây,Binh Tay,Phường Bình Tây,Binh Tay Ward,binh_tay,79,8
27373,Bình Tiên,Binh Tien,Phường Bình Tiên,Binh Tien Ward,binh_tien,79,8
27418,Chánh Hưng,Chanh Hung,Phường Chánh Hưng,Chanh Hung Ward,chanh_hung,79,8
27424,Bình Đông,Binh ong,Phường Bình Đông,Binh ong Ward,binh_ong,79,8
27427,Phú Định,Phu inh,Phường Phú Định,Phu inh Ward,phu_inh,79,8
27439,Bình Hưng Hòa,Binh Hung Hoa,Phường Bình Hưng Hòa,Binh Hung Hoa Ward,binh_hung_hoa,79,8
27442,Bình Tân,Binh Tan,Phường Bình Tân,Binh Tan Ward,binh_tan,79,8
27448,Bình Trị Đông,Binh Tri ong,Phường Bình Trị Đông,Binh Tri ong Ward,binh_tri_ong,79,8
27457,Tân Tạo,Tan Tao,Phường Tân Tạo,Tan Tao Ward,tan_tao,79,8
27460,An Lạc,An Lac,Phường An Lạc,An Lac Ward,an_lac,79,8
27475,Tân Hưng,Tan Hung,Phường Tân Hưng,Tan Hung Ward,tan_hung,79,8
27478,Tân Thuận,Tan Thuan,Phường Tân Thuận,Tan Thuan Ward,tan_thuan,79,8
27484,Phú Thuận,Phu Thuan,Phường Phú Thuận,Phu Thuan Ward,phu_thuan,79,8
27487,Tân Mỹ,Tan My,Phường Tân Mỹ,Tan My Ward,tan_my,79,8
27496,Tân An Hội,Tan An Hoi,Xã Tân An Hội,Tan An Hoi Commune,tan_an_hoi,79,10
27508,An Nhơn Tây,An Nhon Tay,Xã An Nhơn Tây,An Nhon Tay Commune,an_nhon_tay,79,10
27511,Nhuận Đức,Nhuan uc,Xã Nhuận Đức,Nhuan uc Commune,nhuan_uc,79,10
27526,Thái Mỹ,Thai My,Xã Thái Mỹ,Thai My Commune,thai_my,79,10
27541,Phú Hòa Đông,Phu Hoa ong,Xã Phú Hòa Đông,Phu Hoa ong Commune,phu_hoa_ong,79,10
27544,Bình Mỹ,Binh My,Xã Bình Mỹ,Binh My Commune,binh_my,79,10
27553,Củ Chi,Cu Chi,Xã Củ Chi,Cu Chi Commune,cu_chi,79,10
27559,Hóc Môn,Hoc Mon,Xã Hóc Môn,Hoc Mon Commune,hoc_mon,79,10
27568,Đông Thạnh,ong Thanh,Xã Đông Thạnh,ong Thanh Commune,ong_thanh,79,10
27577,Xuân Thới Sơn,Xuan Thoi Son,Xã Xuân Thới Sơn,Xuan Thoi Son Commune,xuan_thoi_son,79,10
27592,Bà Điểm,Ba iem,Xã Bà Điểm,Ba iem Commune,ba_iem,79,10
27595,Tân Nhựt,Tan Nhut,Xã Tân Nhựt,Tan Nhut Commune,tan_nhut,79,10
27601,Vĩnh Lộc,Vinh Loc,Xã Vĩnh Lộc,Vinh Loc Commune,vinh_loc,79,10
27604,Tân Vĩnh Lộc,Tan Vinh Loc,Xã Tân Vĩnh Lộc,Tan Vinh Loc Commune,tan_vinh_loc,79,10
27610,Bình Lợi,Binh Loi,Xã Bình Lợi,Binh Loi Commune,binh_loi,79,10
27619,Bình Hưng,Binh Hung,Xã Bình Hưng,Binh Hung Commune,binh_hung,79,10
27628,Hưng Long,Hung Long,Xã Hưng Long,Hung Long Commune,hung_long,79,10
27637,Bình Chánh,Binh Chanh,Xã Bình Chánh,Binh Chanh Commune,binh_chanh,79,10
27655,Nhà Bè,Nha Be,Xã Nhà Bè,Nha Be Commune,nha_be,79,10
27658,Hiệp Phước,Hiep Phuoc,Xã Hiệp Phước,Hiep Phuoc Commune,hiep_phuoc,79,10
27664,Cần Giờ,Can Gio,Xã Cần Giờ,Can Gio Commune,can_gio,79,10
27667,Bình Khánh,Binh Khanh,Xã Bình Khánh,Binh Khanh Commune,binh_khanh,79,10
27673,An Thới Đông,An Thoi ong,Xã An Thới Đông,An Thoi ong Commune,an_thoi_ong,79,10
27676,Thạnh An,Thanh An,Xã Thạnh An,Thanh An Commune,thanh_an,79,10
27694,Long An,Long An,Phường Long An,Long An Ward,long_an,80,8
27712,Tân An,Tan An,Phường Tân An,Tan An Ward,tan_an,80,8
27715,Khánh Hậu,Khanh Hau,Phường Khánh Hậu,Khanh Hau Ward,khanh_hau,80,8
27721,Tân Hưng,Tan Hung,Xã Tân Hưng,Tan Hung Commune,tan_hung,80,10
27727,Hưng Điền,Hung ien,Xã Hưng Điền,Hung ien Commune,hung_ien,80,10
27736,Vĩnh Thạnh,Vinh Thanh,Xã Vĩnh Thạnh,Vinh Thanh Commune,vinh_thanh,80,10
27748,Vĩnh Châu,Vinh Chau,Xã Vĩnh Châu,Vinh Chau Commune,vinh_chau,80,10
27757,Vĩnh Hưng,Vinh Hung,Xã Vĩnh Hưng,Vinh Hung Commune,vinh_hung,80,10
